instance,method,args
377 20 35506 2544 2551 2576 2560 2650 2633 1445 1391 1264 1260 2904 2897 2048 1979 1881 1786 723 566 2160 2147 1578 1527 824 745 1554 1501 2841 2851 2395 2380 553 389 2140 2195 2180 2219 548 357 698 693,solve_bruteforce,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
377 20 35506 2544 2551 2576 2560 2650 2633 1445 1391 1264 1260 2904 2897 2048 1979 1881 1786 723 566 2160 2147 1578 1527 824 745 1554 1501 2841 2851 2395 2380 553 389 2140 2195 2180 2219 548 357 698 693,solve_branch_bound,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
377 20 35506 2544 2551 2576 2560 2650 2633 1445 1391 1264 1260 2904 2897 2048 1979 1881 1786 723 566 2160 2147 1578 1527 824 745 1554 1501 2841 2851 2395 2380 553 389 2140 2195 2180 2219 548 357 698 693,solve_greedy,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
377 20 35506 2544 2551 2576 2560 2650 2633 1445 1391 1264 1260 2904 2897 2048 1979 1881 1786 723 566 2160 2147 1578 1527 824 745 1554 1501 2841 2851 2395 2380 553 389 2140 2195 2180 2219 548 357 698 693,solve_dynamic_cost,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
378 20 42843 2407 2409 1590 1536 2588 2597 2847 2841 2585 2584 721 877 2024 2061 888 827 2960 2958 1898 1984 2769 2757 1661 1725 1157 1184 2857 2859 2532 2548 837 691 2240 2292 2882 2873 2589 2552 2811 2819,solve_bruteforce,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
378 20 42843 2407 2409 1590 1536 2588 2597 2847 2841 2585 2584 721 877 2024 2061 888 827 2960 2958 1898 1984 2769 2757 1661 1725 1157 1184 2857 2859 2532 2548 837 691 2240 2292 2882 2873 2589 2552 2811 2819,solve_branch_bound,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
378 20 42843 2407 2409 1590 1536 2588 2597 2847 2841 2585 2584 721 877 2024 2061 888 827 2960 2958 1898 1984 2769 2757 1661 1725 1157 1184 2857 2859 2532 2548 837 691 2240 2292 2882 2873 2589 2552 2811 2819,solve_greedy,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
378 20 42843 2407 2409 1590 1536 2588 2597 2847 2841 2585 2584 721 877 2024 2061 888 827 2960 2958 1898 1984 2769 2757 1661 1725 1157 1184 2857 2859 2532 2548 837 691 2240 2292 2882 2873 2589 2552 2811 2819,solve_dynamic_cost,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
379 20 38562 2004 1949 2491 2484 2374 2420 1618 1588 1765 1741 1163 1306 1426 1272 2704 2705 1302 1199 2693 2681 2050 1957 2664 2634 1562 1688 2146 2214 370 518 1114 1035 1027 1050 2662 2683 2623 2639 2804 2814,solve_bruteforce,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
379 20 38562 2004 1949 2491 2484 2374 2420 1618 1588 1765 1741 1163 1306 1426 1272 2704 2705 1302 1199 2693 2681 2050 1957 2664 2634 1562 1688 2146 2214 370 518 1114 1035 1027 1050 2662 2683 2623 2639 2804 2814,solve_branch_bound,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
379 20 38562 2004 1949 2491 2484 2374 2420 1618 1588 1765 1741 1163 1306 1426 1272 2704 2705 1302 1199 2693 2681 2050 1957 2664 2634 1562 1688 2146 2214 370 518 1114 1035 1027 1050 2662 2683 2623 2639 2804 2814,solve_greedy,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
379 20 38562 2004 1949 2491 2484 2374 2420 1618 1588 1765 1741 1163 1306 1426 1272 2704 2705 1302 1199 2693 2681 2050 1957 2664 2634 1562 1688 2146 2214 370 518 1114 1035 1027 1050 2662 2683 2623 2639 2804 2814,solve_dynamic_cost,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
380 20 44617 2565 2575 2739 2750 1617 1614 1096 1193 1540 1556 2133 2200 2983 2985 2708 2697 1667 1779 1770 1655 2570 2555 2702 2680 2559 2524 1878 1774 2900 2897 2622 2594 2881 2883 445 459 2717 2690 2525 2508,solve_bruteforce,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
380 20 44617 2565 2575 2739 2750 1617 1614 1096 1193 1540 1556 2133 2200 2983 2985 2708 2697 1667 1779 1770 1655 2570 2555 2702 2680 2559 2524 1878 1774 2900 2897 2622 2594 2881 2883 445 459 2717 2690 2525 2508,solve_branch_bound,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
380 20 44617 2565 2575 2739 2750 1617 1614 1096 1193 1540 1556 2133 2200 2983 2985 2708 2697 1667 1779 1770 1655 2570 2555 2702 2680 2559 2524 1878 1774 2900 2897 2622 2594 2881 2883 445 459 2717 2690 2525 2508,solve_greedy,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
380 20 44617 2565 2575 2739 2750 1617 1614 1096 1193 1540 1556 2133 2200 2983 2985 2708 2697 1667 1779 1770 1655 2570 2555 2702 2680 2559 2524 1878 1774 2900 2897 2622 2594 2881 2883 445 459 2717 2690 2525 2508,solve_dynamic_cost,-I 371 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
381 20 44956 2322 2390 2868 2881 2902 2912 2603 2643 1492 1643 2938 2944 2343 2409 2523 2571 697 927 1991 2092 2536 2583 2082 2174 2129 2216 1156 1340 2922 2930 2325 2392 2546 2592 2398 2458 2464 2518 1719 1847,solve_bruteforce,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
381 20 44956 2322 2390 2868 2881 2902 2912 2603 2643 1492 1643 2938 2944 2343 2409 2523 2571 697 927 1991 2092 2536 2583 2082 2174 2129 2216 1156 1340 2922 2930 2325 2392 2546 2592 2398 2458 2464 2518 1719 1847,solve_branch_bound,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
381 20 44956 2322 2390 2868 2881 2902 2912 2603 2643 1492 1643 2938 2944 2343 2409 2523 2571 697 927 1991 2092 2536 2583 2082 2174 2129 2216 1156 1340 2922 2930 2325 2392 2546 2592 2398 2458 2464 2518 1719 1847,solve_greedy,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
381 20 44956 2322 2390 2868 2881 2902 2912 2603 2643 1492 1643 2938 2944 2343 2409 2523 2571 697 927 1991 2092 2536 2583 2082 2174 2129 2216 1156 1340 2922 2930 2325 2392 2546 2592 2398 2458 2464 2518 1719 1847,solve_dynamic_cost,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
382 20 43306 2624 2662 1896 2006 2409 2468 2070 2163 2554 2598 2413 2472 2542 2588 1534 1681 498 748 2070 2163 2063 2157 2918 2926 1060 1254 1813 1932 2313 2382 2483 2535 1914 2023 2582 2624 2851 2866 2699 2729,solve_bruteforce,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
382 20 43306 2624 2662 1896 2006 2409 2468 2070 2163 2554 2598 2413 2472 2542 2588 1534 1681 498 748 2070 2163 2063 2157 2918 2926 1060 1254 1813 1932 2313 2382 2483 2535 1914 2023 2582 2624 2851 2866 2699 2729,solve_branch_bound,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
382 20 43306 2624 2662 1896 2006 2409 2468 2070 2163 2554 2598 2413 2472 2542 2588 1534 1681 498 748 2070 2163 2063 2157 2918 2926 1060 1254 1813 1932 2313 2382 2483 2535 1914 2023 2582 2624 2851 2866 2699 2729,solve_greedy,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
382 20 43306 2624 2662 1896 2006 2409 2468 2070 2163 2554 2598 2413 2472 2542 2588 1534 1681 498 748 2070 2163 2063 2157 2918 2926 1060 1254 1813 1932 2313 2382 2483 2535 1914 2023 2582 2624 2851 2866 2699 2729,solve_dynamic_cost,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
383 20 34294 297 567 1591 1732 2405 2465 1940 2046 930 1137 546 791 741 967 1568 1711 2470 2523 2042 2138 1644 1780 2915 2924 2462 2516 87 378 1680 1812 2340 2406 2711 2740 2162 2246 2245 2321 1518 1666,solve_bruteforce,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
383 20 34294 297 567 1591 1732 2405 2465 1940 2046 930 1137 546 791 741 967 1568 1711 2470 2523 2042 2138 1644 1780 2915 2924 2462 2516 87 378 1680 1812 2340 2406 2711 2740 2162 2246 2245 2321 1518 1666,solve_branch_bound,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
383 20 34294 297 567 1591 1732 2405 2465 1940 2046 930 1137 546 791 741 967 1568 1711 2470 2523 2042 2138 1644 1780 2915 2924 2462 2516 87 378 1680 1812 2340 2406 2711 2740 2162 2246 2245 2321 1518 1666,solve_greedy,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
383 20 34294 297 567 1591 1732 2405 2465 1940 2046 930 1137 546 791 741 967 1568 1711 2470 2523 2042 2138 1644 1780 2915 2924 2462 2516 87 378 1680 1812 2340 2406 2711 2740 2162 2246 2245 2321 1518 1666,solve_dynamic_cost,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
384 20 41508 2439 2495 1629 1767 2938 2944 1551 1696 2025 2122 149 434 2724 2751 1286 1458 2823 2841 1976 2079 2067 2160 2005 2105 2672 2705 1837 1954 987 1188 2748 2773 2951 2956 1384 1545 2733 2760 2584 2626,solve_bruteforce,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
384 20 41508 2439 2495 1629 1767 2938 2944 1551 1696 2025 2122 149 434 2724 2751 1286 1458 2823 2841 1976 2079 2067 2160 2005 2105 2672 2705 1837 1954 987 1188 2748 2773 2951 2956 1384 1545 2733 2760 2584 2626,solve_branch_bound,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
384 20 41508 2439 2495 1629 1767 2938 2944 1551 1696 2025 2122 149 434 2724 2751 1286 1458 2823 2841 1976 2079 2067 2160 2005 2105 2672 2705 1837 1954 987 1188 2748 2773 2951 2956 1384 1545 2733 2760 2584 2626,solve_greedy,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
384 20 41508 2439 2495 1629 1767 2938 2944 1551 1696 2025 2122 149 434 2724 2751 1286 1458 2823 2841 1976 2079 2067 2160 2005 2105 2672 2705 1837 1954 987 1188 2748 2773 2951 2956 1384 1545 2733 2760 2584 2626,solve_dynamic_cost,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
385 20 37546 1567 1710 2663 2697 2901 2911 2088 2180 2129 2216 1704 1834 937 1144 2457 2511 1036 1232 2579 2621 763 987 2901 2911 657 891 2706 2735 1916 2024 2508 2557 1623 1761 1168 1351 1605 1744 1638 1775,solve_bruteforce,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
385 20 37546 1567 1710 2663 2697 2901 2911 2088 2180 2129 2216 1704 1834 937 1144 2457 2511 1036 1232 2579 2621 763 987 2901 2911 657 891 2706 2735 1916 2024 2508 2557 1623 1761 1168 1351 1605 1744 1638 1775,solve_branch_bound,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
385 20 37546 1567 1710 2663 2697 2901 2911 2088 2180 2129 2216 1704 1834 937 1144 2457 2511 1036 1232 2579 2621 763 987 2901 2911 657 891 2706 2735 1916 2024 2508 2557 1623 1761 1168 1351 1605 1744 1638 1775,solve_greedy,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
385 20 37546 1567 1710 2663 2697 2901 2911 2088 2180 2129 2216 1704 1834 937 1144 2457 2511 1036 1232 2579 2621 763 987 2901 2911 657 891 2706 2735 1916 2024 2508 2557 1623 1761 1168 1351 1605 1744 1638 1775,solve_dynamic_cost,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
386 20 42528 2218 2296 1038 1234 934 1141 1893 2003 2516 2564 2136 2222 2928 2935 1907 2016 1520 1668 1334 1500 2075 2168 2806 2825 2315 2384 2526 2574 1893 2004 2837 2854 2684 2716 2757 2781 1862 1976 2349 2414,solve_bruteforce,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
386 20 42528 2218 2296 1038 1234 934 1141 1893 2003 2516 2564 2136 2222 2928 2935 1907 2016 1520 1668 1334 1500 2075 2168 2806 2825 2315 2384 2526 2574 1893 2004 2837 2854 2684 2716 2757 2781 1862 1976 2349 2414,solve_branch_bound,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
386 20 42528 2218 2296 1038 1234 934 1141 1893 2003 2516 2564 2136 2222 2928 2935 1907 2016 1520 1668 1334 1500 2075 2168 2806 2825 2315 2384 2526 2574 1893 2004 2837 2854 2684 2716 2757 2781 1862 1976 2349 2414,solve_greedy,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
386 20 42528 2218 2296 1038 1234 934 1141 1893 2003 2516 2564 2136 2222 2928 2935 1907 2016 1520 1668 1334 1500 2075 2168 2806 2825 2315 2384 2526 2574 1893 2004 2837 2854 2684 2716 2757 2781 1862 1976 2349 2414,solve_dynamic_cost,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
387 20 42805 1646 1782 1233 1410 2961 2965 903 1112 2678 2710 1806 1926 2778 2800 1864 1978 1478 1630 2774 2796 1960 2064 2132 2219 2797 2817 2234 2310 2273 2346 2384 2446 2022 2120 2971 2974 2684 2716 1227 1404,solve_bruteforce,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
387 20 42805 1646 1782 1233 1410 2961 2965 903 1112 2678 2710 1806 1926 2778 2800 1864 1978 1478 1630 2774 2796 1960 2064 2132 2219 2797 2817 2234 2310 2273 2346 2384 2446 2022 2120 2971 2974 2684 2716 1227 1404,solve_branch_bound,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
387 20 42805 1646 1782 1233 1410 2961 2965 903 1112 2678 2710 1806 1926 2778 2800 1864 1978 1478 1630 2774 2796 1960 2064 2132 2219 2797 2817 2234 2310 2273 2346 2384 2446 2022 2120 2971 2974 2684 2716 1227 1404,solve_greedy,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
387 20 42805 1646 1782 1233 1410 2961 2965 903 1112 2678 2710 1806 1926 2778 2800 1864 1978 1478 1630 2774 2796 1960 2064 2132 2219 2797 2817 2234 2310 2273 2346 2384 2446 2022 2120 2971 2974 2684 2716 1227 1404,solve_dynamic_cost,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
388 20 41337 808 1027 2600 2640 2734 2760 2983 2985 1449 1604 2698 2728 2556 2600 2393 2454 2227 2304 2602 2642 1711 1840 2921 2929 1483 1635 2230 2307 2297 2367 2713 2742 775 998 1434 1591 1501 1651 1222 1400,solve_bruteforce,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
388 20 41337 808 1027 2600 2640 2734 2760 2983 2985 1449 1604 2698 2728 2556 2600 2393 2454 2227 2304 2602 2642 1711 1840 2921 2929 1483 1635 2230 2307 2297 2367 2713 2742 775 998 1434 1591 1501 1651 1222 1400,solve_branch_bound,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
388 20 41337 808 1027 2600 2640 2734 2760 2983 2985 1449 1604 2698 2728 2556 2600 2393 2454 2227 2304 2602 2642 1711 1840 2921 2929 1483 1635 2230 2307 2297 2367 2713 2742 775 998 1434 1591 1501 1651 1222 1400,solve_greedy,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
388 20 41337 808 1027 2600 2640 2734 2760 2983 2985 1449 1604 2698 2728 2556 2600 2393 2454 2227 2304 2602 2642 1711 1840 2921 2929 1483 1635 2230 2307 2297 2367 2713 2742 775 998 1434 1591 1501 1651 1222 1400,solve_dynamic_cost,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
389 20 46950 1978 2080 2095 2186 2904 2913 2896 2906 2128 2215 1000 1200 2670 2703 2311 2380 2532 2578 1901 2011 2271 2344 2278 2350 2490 2541 2632 2669 2929 2937 2177 2259 2831 2848 2174 2257 2036 2133 2717 2746,solve_bruteforce,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
389 20 46950 1978 2080 2095 2186 2904 2913 2896 2906 2128 2215 1000 1200 2670 2703 2311 2380 2532 2578 1901 2011 2271 2344 2278 2350 2490 2541 2632 2669 2929 2937 2177 2259 2831 2848 2174 2257 2036 2133 2717 2746,solve_branch_bound,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
389 20 46950 1978 2080 2095 2186 2904 2913 2896 2906 2128 2215 1000 1200 2670 2703 2311 2380 2532 2578 1901 2011 2271 2344 2278 2350 2490 2541 2632 2669 2929 2937 2177 2259 2831 2848 2174 2257 2036 2133 2717 2746,solve_greedy,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
389 20 46950 1978 2080 2095 2186 2904 2913 2896 2906 2128 2215 1000 1200 2670 2703 2311 2380 2532 2578 1901 2011 2271 2344 2278 2350 2490 2541 2632 2669 2929 2937 2177 2259 2831 2848 2174 2257 2036 2133 2717 2746,solve_dynamic_cost,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
390 20 36916 2059 2153 1813 1932 794 1015 1932 2039 2576 2618 2393 2454 1445 1601 2904 2914 1226 1404 1881 1993 2941 2947 2160 2244 1346 1512 824 1041 2841 2857 2496 2546 553 798 2180 2262 2202 2281 350 615,solve_bruteforce,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
390 20 36916 2059 2153 1813 1932 794 1015 1932 2039 2576 2618 2393 2454 1445 1601 2904 2914 1226 1404 1881 1993 2941 2947 2160 2244 1346 1512 824 1041 2841 2857 2496 2546 553 798 2180 2262 2202 2281 350 615,solve_branch_bound,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
390 20 36916 2059 2153 1813 1932 794 1015 1932 2039 2576 2618 2393 2454 1445 1601 2904 2914 1226 1404 1881 1993 2941 2947 2160 2244 1346 1512 824 1041 2841 2857 2496 2546 553 798 2180 2262 2202 2281 350 615,solve_greedy,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
390 20 36916 2059 2153 1813 1932 794 1015 1932 2039 2576 2618 2393 2454 1445 1601 2904 2914 1226 1404 1881 1993 2941 2947 2160 2244 1346 1512 824 1041 2841 2857 2496 2546 553 798 2180 2262 2202 2281 350 615,solve_dynamic_cost,-I 381 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
391 20 65793 2322 738 1587 1898 2902 1820 2466 2207 2603 1492 1425 1767 2938 686 997 2269 2343 2523 2954 276 1991 2536 2341 317 2129 27 1725 8 2922 1270 875 719 2546 178 2129 1054 2258 716 2409 2070,solve_bruteforce,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
391 20 65793 2322 738 1587 1898 2902 1820 2466 2207 2603 1492 1425 1767 2938 686 997 2269 2343 2523 2954 276 1991 2536 2341 317 2129 27 1725 8 2922 1270 875 719 2546 178 2129 1054 2258 716 2409 2070,solve_branch_bound,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
391 20 65793 2322 738 1587 1898 2902 1820 2466 2207 2603 1492 1425 1767 2938 686 997 2269 2343 2523 2954 276 1991 2536 2341 317 2129 27 1725 8 2922 1270 875 719 2546 178 2129 1054 2258 716 2409 2070,solve_greedy,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
391 20 65793 2322 738 1587 1898 2902 1820 2466 2207 2603 1492 1425 1767 2938 686 997 2269 2343 2523 2954 276 1991 2536 2341 317 2129 27 1725 8 2922 1270 875 719 2546 178 2129 1054 2258 716 2409 2070,solve_dynamic_cost,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
392 20 51058 2554 2413 754 652 2542 592 1973 1302 498 2070 2010 2486 2918 1060 2632 2453 1813 602 2605 390 1914 2582 297 1591 947 2567 1940 224 548 5 741 55 1917 2131 1568 2470 1826 1908 2042 271,solve_bruteforce,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
392 20 51058 2554 2413 754 652 2542 592 1973 1302 498 2070 2010 2486 2918 1060 2632 2453 1813 602 2605 390 1914 2582 297 1591 947 2567 1940 224 548 5 741 55 1917 2131 1568 2470 1826 1908 2042 271,solve_branch_bound,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
392 20 51058 2554 2413 754 652 2542 592 1973 1302 498 2070 2010 2486 2918 1060 2632 2453 1813 602 2605 390 1914 2582 297 1591 947 2567 1940 224 548 5 741 55 1917 2131 1568 2470 1826 1908 2042 271,solve_greedy,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
392 20 51058 2554 2413 754 652 2542 592 1973 1302 498 2070 2010 2486 2918 1060 2632 2453 1813 602 2605 390 1914 2582 297 1591 947 2567 1940 224 548 5 741 55 1917 2131 1568 2470 1826 1908 2042 271,solve_dynamic_cost,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
393 20 64377 1644 1117 2159 2606 2915 2462 2497 75 1680 2340 2581 1108 1769 795 2025 1011 2730 20 2724 1286 2386 52 2067 2005 1180 339 987 2748 2893 2458 2951 1384 1195 1977 2711 2312 1567 1943 2257 1007,solve_bruteforce,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
393 20 64377 1644 1117 2159 2606 2915 2462 2497 75 1680 2340 2581 1108 1769 795 2025 1011 2730 20 2724 1286 2386 52 2067 2005 1180 339 987 2748 2893 2458 2951 1384 1195 1977 2711 2312 1567 1943 2257 1007,solve_branch_bound,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
393 20 64377 1644 1117 2159 2606 2915 2462 2497 75 1680 2340 2581 1108 1769 795 2025 1011 2730 20 2724 1286 2386 52 2067 2005 1180 339 987 2748 2893 2458 2951 1384 1195 1977 2711 2312 1567 1943 2257 1007,solve_greedy,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
393 20 64377 1644 1117 2159 2606 2915 2462 2497 75 1680 2340 2581 1108 1769 795 2025 1011 2730 20 2724 1286 2386 52 2067 2005 1180 339 987 2748 2893 2458 2951 1384 1195 1977 2711 2312 1567 1943 2257 1007,solve_dynamic_cost,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
394 20 56155 1162 1605 1704 937 808 1113 2579 763 1310 1512 657 1623 2927 542 1916 190 1793 1079 1168 1605 2871 1461 2918 645 1038 934 1741 1960 2516 1178 2647 2503 2928 1907 1734 881 1334 2075 1686 1025,solve_bruteforce,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
394 20 56155 1162 1605 1704 937 808 1113 2579 763 1310 1512 657 1623 2927 542 1916 190 1793 1079 1168 1605 2871 1461 2918 645 1038 934 1741 1960 2516 1178 2647 2503 2928 1907 1734 881 1334 2075 1686 1025,solve_branch_bound,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
394 20 56155 1162 1605 1704 937 808 1113 2579 763 1310 1512 657 1623 2927 542 1916 190 1793 1079 1168 1605 2871 1461 2918 645 1038 934 1741 1960 2516 1178 2647 2503 2928 1907 1734 881 1334 2075 1686 1025,solve_greedy,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
394 20 56155 1162 1605 1704 937 808 1113 2579 763 1310 1512 657 1623 2927 542 1916 190 1793 1079 1168 1605 2871 1461 2918 645 1038 934 1741 1960 2516 1178 2647 2503 2928 1907 1734 881 1334 2075 1686 1025,solve_dynamic_cost,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
395 20 69472 2872 2743 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353 1449 2698,solve_bruteforce,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
395 20 69472 2872 2743 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353 1449 2698,solve_branch_bound,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
395 20 69472 2872 2743 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353 1449 2698,solve_greedy,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
395 20 69472 2872 2743 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353 1449 2698,solve_dynamic_cost,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
396 20 68482 2556 2393 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032,solve_bruteforce,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
396 20 68482 2556 2393 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032,solve_branch_bound,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
396 20 68482 2556 2393 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032,solve_greedy,-I 391 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
